TransactionID,AccountID,MerchantID,CategoryID,PaymentMethodID,TransactionDate,Amount,TransactionType,Status,IsFraud
2529,1131,100,8,3,2024-05-05 10:30:15,2771.33,Debit,Success,0
2530,675,20,2,1,2024-03-19 14:58:31,1245.09,Debit,Success,0
2531,317,115,1,4,2024-04-10 10:23:16,34236.24,Debit,Success,0
2532,786,129,11,1,2025-04-17 05:14:46,3493.41,Debit,Success,0
2533,948,91,12,4,2025-01-13 08:27:49,1499.33,Debit,Success,0
2534,950,123,11,1,2024-07-27 01:52:32,7552.25,Debit,Success,0
2535,1481,6,1,1,2025-10-18 07:30:42,9052.26,Debit,Success,0
2536,608,23,2,1,2024-01-17 05:56:28,6756.19,Debit,Success,0
2537,1153,112,10,2,2024-07-04 12:03:10,33566.91,Debit,Success,0
2538,1058,27,2,3,2024-05-31 14:11:35,7976.85,Debit,Success,0
2539,1400,103,1,2,2025-04-01 20:57:24,6180.77,Debit,Success,0
2540,822,45,4,4,2024-12-12 06:46:35,2379.06,Debit,Success,0
2541,974,81,10,5,2025-06-25 13:46:32,5685.76,Debit,Success,0
2542,1392,8,1,2,2025-06-13 16:25:37,7466.41,Debit,Success,0
2543,53,8,1,5,2024-09-22 00:22:50,37771.81,Debit,Success,0
2544,671,37,3,5,2025-03-04 23:05:57,2583.2,Debit,Success,1
2545,659,136,2,4,2024-07-15 21:41:47,3711.81,Debit,Success,0
2546,522,59,6,2,2025-05-26 22:21:22,2730.74,Debit,Success,0
2547,371,95,6,4,2025-06-23 08:09:54,1418.34,Debit,Success,0
2548,361,131,9,2,2024-07-30 05:03:45,237049.38,Credit,Success,0
2549,1334,108,11,4,2024-03-17 14:53:23,8805.56,Debit,Success,0
2550,1113,56,6,3,2024-02-28 09:10:39,861.32,Debit,Success,0
2551,213,73,8,4,2024-08-26 01:23:11,7656.23,Credit,Success,0
2552,847,40,3,5,2024-07-10 00:57:11,2414.93,Credit,Pending,0
2553,1015,138,3,1,2024-07-07 21:25:17,322.57,Debit,Success,0
2554,820,36,3,2,2024-01-20 06:51:05,1420.1,Debit,Success,0
2555,428,144,9,2,2024-02-03 09:37:12,115051.83,Credit,Success,0
2556,232,98,11,4,2024-10-13 12:36:14,3618.24,Debit,Success,0
2557,1153,116,3,1,2025-07-22 00:34:14,2263.08,Debit,Success,0
2558,1127,136,2,3,2024-12-24 19:46:39,1048.06,Debit,Success,0
2559,1011,28,3,2,2025-04-18 22:10:48,1691.62,Debit,Success,0
2560,98,52,5,3,2025-01-31 07:22:41,29268.25,Debit,Success,0
2561,810,100,8,3,2025-03-16 22:26:28,6645.28,Debit,Success,0
2562,543,37,3,5,2024-12-30 06:37:31,2284.42,Debit,Success,0
2563,6,120,5,4,2025-06-01 17:27:19,22646.96,Debit,Success,0
2564,21,14,1,1,2024-01-23 05:02:34,22819.27,Debit,Success,0
2565,613,79,10,2,2024-07-09 02:57:23,62159.8,Debit,Success,0
2566,322,142,5,3,2025-08-21 07:11:57,28747.86,Debit,Success,0
2567,316,114,8,3,2024-09-07 11:04:02,7275.19,Debit,Success,0
2568,464,56,6,3,2024-04-26 19:56:46,1845.34,Debit,Success,0
2569,1136,2,1,5,2025-02-18 18:32:52,11751.06,Debit,Success,0
2570,604,108,11,2,2024-09-08 06:56:10,8185.23,Debit,Success,1
2571,1103,3,1,2,2025-07-04 00:22:36,5336.73,Debit,Success,0
2572,118,87,11,4,2024-04-02 05:56:37,15711.48,Debit,Success,0
2573,116,111,5,1,2025-09-18 19:39:08,4965.17,Debit,Success,0
2574,570,113,4,2,2025-04-15 09:37:23,795.05,Credit,Success,0
2575,417,42,4,4,2024-10-01 20:05:36,2038.54,Debit,Success,0
2576,470,96,11,1,2025-02-09 14:04:44,9891.54,Debit,Success,0
2577,1368,132,6,5,2024-10-07 15:20:09,3851.42,Debit,Success,0
2578,1272,146,6,4,2024-05-25 22:01:56,898.7,Debit,Success,1
2579,1092,132,6,3,2025-08-30 05:42:47,2029.35,Debit,Success,0
2580,472,36,3,3,2024-04-18 02:22:44,1160.68,Debit,Success,0
2581,216,19,2,3,2024-05-22 03:37:40,2054.55,Debit,Success,0
2582,535,131,9,4,2025-08-28 14:40:08,159256.86,Credit,Success,0
2583,1028,147,9,5,2024-09-14 04:09:05,74341.41,Credit,Success,0
2584,1106,74,8,1,2025-11-22 10:44:59,4848.4,Debit,Failed,0
2585,884,125,8,4,2025-07-09 15:31:02,5182.16,Debit,Success,0
2586,1144,120,5,4,2024-08-28 05:37:37,11145.27,Debit,Success,0
2587,1363,82,10,3,2024-12-14 14:45:34,96023.48,Debit,Success,0
2588,1087,6,1,2,2025-05-30 11:47:33,33266.92,Debit,Failed,0
2589,277,114,8,4,2025-03-23 22:50:30,6371.73,Credit,Success,0
2590,345,9,1,3,2024-05-08 21:37:49,12553.17,Debit,Success,0
2591,803,42,4,2,2025-01-17 02:50:37,2999.52,Debit,Success,1
2592,1494,68,7,4,2024-04-18 17:11:22,4616.06,Debit,Success,0
2593,516,17,2,2,2025-02-25 06:37:48,5239.73,Debit,Success,0
2594,1167,40,3,5,2024-09-08 08:05:18,648.76,Credit,Success,0
2595,1421,20,2,4,2025-03-03 12:10:53,510.11,Debit,Success,0
2596,882,116,3,2,2024-12-16 01:37:23,677.57,Debit,Success,0
2597,173,121,12,5,2024-08-25 19:04:03,2274.1,Debit,Success,0
2598,950,75,8,1,2024-05-17 05:19:53,968.69,Debit,Success,1
2599,1084,121,12,2,2024-02-17 13:01:59,4667.9,Debit,Success,0
2600,113,7,1,4,2024-04-23 21:47:26,39036.85,Debit,Success,0
2601,31,89,12,5,2025-06-22 22:22:00,3323.09,Debit,Success,0
2602,457,78,10,1,2025-03-31 13:42:09,20955.81,Debit,Success,0
2603,1265,100,8,3,2024-01-13 20:59:50,2479.98,Debit,Success,0
2604,715,65,7,3,2024-07-23 22:06:24,22548.24,Debit,Success,0
2605,796,134,5,5,2024-07-01 14:30:42,11370.76,Debit,Success,0
2606,515,21,2,5,2025-03-08 22:13:50,2480.08,Debit,Success,0
2607,697,9,1,1,2025-03-14 02:30:20,20708.08,Debit,Pending,0
2608,387,104,7,2,2025-05-21 19:39:36,7844.6,Debit,Success,0
2609,548,35,3,1,2024-08-12 14:19:17,2340.46,Debit,Success,0
2610,797,79,10,5,2024-12-09 06:32:52,25925.08,Debit,Pending,0
2611,462,127,3,4,2024-10-27 17:23:47,2549.89,Debit,Success,0
2612,1057,53,5,4,2025-12-05 14:11:12,22231.11,Debit,Success,0
2613,1026,83,10,3,2024-01-04 19:21:14,62769.23,Debit,Success,0
2614,481,70,8,3,2024-04-03 12:46:17,6307.77,Debit,Success,0
2615,537,133,2,4,2024-08-13 15:34:04,589.31,Debit,Success,0
2616,1035,35,3,5,2024-04-06 09:14:29,896.48,Debit,Success,0
2617,1335,141,9,3,2024-03-25 17:48:28,222048.16,Credit,Success,0
2618,795,45,4,2,2025-04-23 04:43:56,2318.59,Debit,Success,0
2619,1422,44,4,1,2025-01-11 21:19:56,2837.6,Debit,Success,0
2620,1425,19,2,2,2024-03-02 04:28:30,4699.54,Debit,Success,0
2621,1152,107,11,4,2024-02-11 22:29:41,898.46,Debit,Success,0
2622,75,47,5,2,2025-03-14 01:21:57,21411.93,Debit,Success,0
2623,990,14,1,4,2024-09-08 06:01:25,26801.94,Credit,Success,0
2624,375,66,7,2,2024-05-03 17:59:08,10805.43,Debit,Success,0
2625,1049,85,11,4,2024-10-14 02:39:01,10407.66,Debit,Success,0
2626,96,52,5,4,2024-12-03 21:38:51,14545.26,Debit,Success,0
2627,1266,90,12,5,2024-06-22 22:32:44,7583.8,Debit,Success,0
2628,1374,73,8,3,2025-10-14 10:54:01,4696.71,Debit,Success,0
2629,866,142,5,1,2024-09-25 20:54:35,16715.9,Debit,Success,0
2630,126,51,5,1,2025-02-04 06:11:53,12544.8,Debit,Success,0
2631,1189,149,12,5,2024-01-16 15:12:51,1855.38,Debit,Success,0
2632,1005,150,4,1,2025-08-03 17:59:10,3028.34,Debit,Success,0
2633,938,52,5,1,2024-07-27 07:29:05,16389.69,Debit,Success,0
2634,62,51,5,2,2025-02-18 18:18:10,21764.53,Debit,Success,0
2635,670,93,12,3,2024-03-30 21:49:15,6902.17,Debit,Success,0
2636,921,23,2,1,2025-01-02 18:39:26,7952.29,Debit,Success,0
2637,754,117,11,3,2025-07-05 14:12:00,19926.57,Debit,Success,0
2638,570,125,8,2,2025-07-28 16:47:49,6550.27,Debit,Success,0
2639,229,15,1,4,2024-03-18 14:46:34,19123.3,Debit,Success,0
2640,1389,12,1,1,2025-10-18 08:42:14,14077.72,Debit,Success,0
2641,518,44,4,5,2024-02-23 03:24:41,4644.54,Debit,Success,0
2642,920,32,3,1,2024-04-05 10:00:12,476.15,Debit,Success,0
2643,99,130,6,2,2025-10-07 09:02:28,380.31,Debit,Success,0
2644,308,61,6,5,2024-03-08 14:10:25,1160.51,Debit,Success,0
2645,669,83,10,1,2024-10-30 09:53:33,66221.08,Credit,Success,0
2646,1314,16,2,4,2025-08-16 10:36:11,5124.5,Debit,Success,1
2647,1229,71,8,4,2025-08-29 21:07:46,6911.06,Debit,Success,0
2648,274,17,2,1,2024-01-16 17:02:33,2072.84,Debit,Success,0
2649,542,4,1,3,2024-06-28 13:12:43,11138.28,Debit,Success,0
2650,1069,30,3,4,2024-07-07 20:16:21,2714.97,Debit,Success,0
2651,333,102,6,3,2025-11-08 21:09:19,1446.71,Debit,Success,0
2652,510,121,12,1,2024-06-08 07:29:23,1908.13,Debit,Success,0
2653,772,138,3,4,2025-12-22 01:15:39,152.19,Debit,Success,0
2654,721,114,8,3,2024-05-16 22:19:02,2011.76,Debit,Success,0
2655,753,50,5,3,2025-12-17 17:52:28,20646.35,Debit,Success,0
2656,244,137,2,3,2024-10-05 16:34:09,7019.37,Debit,Pending,0
2657,842,126,12,2,2025-01-13 08:45:25,9990.72,Debit,Success,0
2658,1280,31,3,5,2025-02-16 14:38:49,1312.09,Debit,Success,0
2659,1366,109,5,2,2025-08-03 15:58:54,4738.74,Debit,Success,0
2660,1155,58,6,5,2025-01-31 05:10:26,947.1,Debit,Success,0
2661,388,73,8,3,2025-08-05 18:26:11,3202.56,Debit,Success,0
2662,1236,10,1,5,2025-11-04 04:37:58,10293.96,Debit,Success,0
2663,1455,91,12,4,2025-02-13 17:32:29,4564.3,Debit,Success,0
2664,1076,54,5,2,2024-11-04 03:15:16,2226.59,Debit,Success,0
2665,1236,126,12,5,2024-09-09 03:20:12,7485.75,Debit,Success,0
2666,10,89,12,1,2024-05-09 12:00:01,2966.97,Credit,Failed,0
2667,1484,104,7,1,2025-02-12 04:53:39,23936.31,Debit,Success,0
2668,1156,141,9,1,2024-02-04 09:46:59,70077.25,Credit,Success,0
2669,1302,59,6,5,2025-08-11 15:20:09,2926.45,Credit,Success,0
2670,328,63,7,2,2024-12-01 21:24:19,7772.86,Credit,Success,0
2671,479,102,6,3,2024-06-03 01:33:11,5023.57,Credit,Success,0
2672,1275,11,1,3,2025-03-14 19:51:06,22568.62,Debit,Success,0
2673,758,118,2,4,2025-07-12 01:41:54,4364.8,Debit,Success,0
2674,919,24,2,5,2024-09-08 20:59:00,3386.23,Debit,Success,0
2675,1335,127,3,3,2025-05-06 04:48:48,2571.29,Credit,Success,0
2676,335,104,7,3,2025-05-17 08:07:45,6025.69,Debit,Success,0
2677,107,58,6,4,2024-11-19 12:06:00,3043.11,Debit,Success,0
2678,177,111,5,5,2024-12-24 01:14:26,23044.42,Debit,Success,0
2679,1224,8,1,1,2025-09-28 23:53:37,23836.06,Debit,Success,0
2680,602,138,3,3,2024-07-13 09:46:11,933.93,Debit,Success,1
2681,910,128,2,5,2024-10-04 15:27:01,3444.67,Debit,Success,0
2682,847,76,8,3,2024-01-06 22:53:30,886.87,Debit,Success,0
2683,732,56,6,1,2024-02-04 22:35:54,3003.26,Debit,Success,0
2684,721,99,12,4,2025-08-30 11:05:17,2006.6,Debit,Success,0
2685,710,25,2,5,2024-12-28 16:00:22,5987.5,Debit,Success,0
2686,1269,23,2,4,2025-04-07 08:17:45,5418.8,Debit,Success,0
2687,969,108,11,1,2024-02-18 20:31:52,1486.28,Credit,Success,0
2688,639,5,1,1,2024-01-13 22:19:20,21813.26,Debit,Pending,0
2689,167,37,3,5,2025-12-29 17:09:11,218.78,Debit,Success,0
2690,1115,36,3,5,2024-02-10 07:32:23,1288.12,Debit,Success,0
2691,1107,72,8,1,2024-01-22 21:28:34,1466.95,Debit,Success,0
2692,1453,97,11,5,2025-01-26 09:44:27,4529.61,Debit,Success,0
2693,389,58,6,5,2024-05-15 06:03:59,5915.63,Debit,Success,0
2694,885,51,5,4,2025-06-03 01:48:49,2043.09,Debit,Success,0
2695,1392,45,4,1,2024-02-13 19:10:02,3197.68,Debit,Success,0
2696,456,43,4,1,2025-12-10 20:56:18,913.44,Debit,Success,0
2697,1101,97,11,3,2025-01-22 03:06:21,11294.12,Debit,Success,0
2698,229,108,11,5,2024-09-03 05:42:07,13295.86,Credit,Pending,0
2699,643,134,5,2,2025-11-19 05:09:01,18338.1,Debit,Success,0
2700,607,149,12,4,2024-10-06 11:45:17,7291.45,Debit,Success,0
2701,403,27,2,1,2025-11-26 04:58:40,3661.59,Debit,Success,0
2702,500,58,6,5,2025-09-24 18:21:46,1779.34,Debit,Success,0
2703,369,131,9,2,2025-02-21 04:55:26,95144.88,Credit,Success,0
2704,283,42,4,4,2024-01-03 11:14:00,831.53,Debit,Success,0
2705,796,37,3,5,2025-07-22 14:00:13,1293.66,Debit,Success,0
2706,889,116,3,1,2024-02-12 12:25:15,1207.25,Debit,Success,0
2707,17,138,3,5,2025-10-24 20:27:17,1703.3,Debit,Success,0
2708,486,121,12,1,2025-08-29 03:10:03,1517.31,Debit,Success,0
2709,760,18,2,5,2025-12-06 06:49:29,3846.43,Debit,Success,0
2710,102,29,3,5,2025-10-26 05:25:02,2192.33,Debit,Success,0
2711,1355,145,4,3,2024-12-23 15:59:18,1660.05,Debit,Success,0
2712,1141,149,12,5,2024-02-14 10:18:47,2887.01,Debit,Success,0
2713,1150,116,3,1,2024-05-07 17:01:40,2197.34,Debit,Success,0
2714,580,18,2,3,2024-08-04 09:56:53,3305.47,Debit,Success,0
2715,1011,79,10,5,2025-12-03 11:09:07,49756.64,Debit,Success,0
2716,286,121,12,3,2025-02-22 03:51:26,5463.43,Credit,Success,0
2717,832,74,8,1,2025-10-17 04:48:26,1309.33,Debit,Pending,0
2718,408,50,5,1,2025-01-08 00:04:23,2781.27,Debit,Success,0
2719,648,83,10,4,2025-03-09 15:51:06,5869.87,Debit,Success,0
2720,429,18,2,2,2024-07-02 08:19:04,4807.7,Debit,Success,0
2721,749,59,6,2,2025-01-19 08:46:47,763.03,Debit,Success,0
2722,1481,55,6,4,2025-04-23 18:03:20,914.03,Debit,Success,0
2723,815,31,3,4,2025-06-21 20:36:34,2898.61,Debit,Success,0
2724,253,80,10,5,2024-08-07 13:21:24,23887.62,Debit,Success,0
2725,811,133,2,5,2025-10-04 21:35:29,7647.8,Debit,Success,0
2726,971,77,9,1,2024-09-05 23:44:30,144674.0,Credit,Success,1
2727,336,47,5,1,2025-10-19 03:36:11,18421.32,Debit,Success,0
2728,1431,126,12,4,2024-05-27 22:45:38,2205.74,Debit,Success,0
2729,382,98,11,5,2025-02-18 09:16:02,18470.41,Debit,Success,0
2730,1216,46,4,2,2025-04-16 12:39:55,1662.29,Debit,Success,0
2731,1096,137,2,3,2025-12-27 05:14:46,5283.3,Credit,Success,0
2732,1,45,4,1,2025-08-12 03:16:44,2404.76,Debit,Success,0
2733,609,57,6,4,2024-10-12 09:08:13,4027.09,Debit,Success,0
2734,658,33,3,1,2024-01-10 21:30:21,1085.53,Debit,Success,0
2735,1165,51,5,5,2024-02-28 14:20:27,18972.2,Debit,Success,0
2736,583,134,5,2,2024-01-04 22:53:25,7032.57,Debit,Success,0
2737,263,131,9,4,2025-10-02 23:49:09,123362.07,Credit,Success,0
2738,1037,33,3,1,2024-03-18 13:56:46,2871.58,Debit,Success,0
2739,741,125,8,1,2025-03-29 00:13:35,2132.91,Debit,Success,0
2740,278,75,8,3,2025-09-30 16:50:19,953.07,Debit,Success,0
2741,1016,91,12,3,2024-10-31 23:03:08,283.18,Debit,Success,0
2742,929,69,8,4,2025-01-10 16:10:27,1360.44,Debit,Success,0
2743,502,10,1,4,2024-06-12 00:53:02,8040.96,Debit,Failed,0
2744,146,32,3,3,2025-02-17 08:26:46,1784.98,Debit,Success,0
2745,446,143,11,5,2024-08-01 03:33:59,14130.16,Debit,Success,0
2746,1226,11,1,1,2025-07-08 22:17:53,10678.65,Debit,Success,0
2747,30,93,12,3,2025-09-27 10:52:20,6012.43,Debit,Success,0
2748,270,13,1,2,2025-03-22 09:13:08,39026.71,Debit,Success,0
2749,1442,115,1,5,2024-06-09 22:35:37,32320.47,Debit,Success,0
2750,696,129,11,2,2025-09-22 09:35:59,5403.82,Credit,Success,0
2751,335,19,2,2,2025-03-23 23:44:58,7295.03,Debit,Failed,0
2752,1305,13,1,2,2024-11-07 15:19:11,13969.81,Debit,Success,0
2753,1078,143,11,2,2024-03-06 16:49:32,18225.37,Debit,Success,0
2754,1347,53,5,5,2025-10-26 15:03:21,29197.91,Debit,Success,0
2755,1430,95,6,3,2025-12-15 02:46:12,3538.1,Debit,Success,0
2756,556,89,12,4,2025-08-11 19:34:55,342.56,Debit,Success,0
2757,793,134,5,2,2025-09-30 08:36:49,26600.95,Debit,Failed,0
2758,245,30,3,1,2025-03-31 04:12:25,2542.32,Debit,Success,0
2759,203,148,4,4,2025-01-28 12:08:00,1951.93,Debit,Success,0
2760,1363,102,6,5,2025-02-20 08:21:31,5692.73,Debit,Success,0
2761,522,1,1,4,2025-05-20 11:06:11,17522.66,Credit,Success,0
2762,850,96,11,5,2024-12-11 16:50:51,17188.8,Debit,Success,0
2763,219,102,6,2,2025-01-26 11:16:20,1215.73,Debit,Success,0
2764,607,139,8,1,2025-06-08 18:39:30,1406.65,Debit,Success,0
2765,478,74,8,3,2025-07-01 13:01:32,6618.48,Debit,Success,0
2766,1275,22,2,3,2024-09-08 13:12:02,6517.14,Debit,Success,0
2767,1421,44,4,3,2025-02-25 01:11:02,3790.95,Debit,Success,0
2768,436,143,11,3,2025-09-15 08:47:04,13525.48,Credit,Success,0
2769,1180,104,7,4,2025-09-13 15:38:31,3805.77,Debit,Pending,0
2770,1249,99,12,3,2024-04-22 06:23:24,5313.6,Debit,Success,0
2771,1008,112,10,3,2024-12-28 12:48:44,98791.78,Debit,Success,0
2772,515,128,2,1,2025-10-17 20:14:36,7128.51,Debit,Success,0
2773,346,119,10,5,2024-05-23 21:27:00,25471.98,Debit,Success,0
2774,1087,121,12,5,2024-08-26 02:22:58,9752.08,Debit,Success,0
2775,640,29,3,2,2024-01-18 14:12:54,266.48,Debit,Success,0
2776,943,92,12,3,2025-04-27 09:34:27,6135.66,Debit,Success,0
2777,1407,20,2,5,2025-06-09 13:47:17,5828.75,Debit,Success,0
2778,1314,83,10,5,2024-05-12 19:20:50,87442.3,Debit,Success,0
2779,1325,79,10,2,2025-08-07 13:10:15,17247.37,Debit,Success,0
2780,574,89,12,2,2025-07-15 12:45:39,4646.54,Debit,Success,0
2781,6,27,2,4,2024-04-11 14:12:44,3342.27,Debit,Success,0
2782,1085,40,3,1,2025-11-28 02:23:05,1485.91,Debit,Success,0
2783,1154,107,11,3,2025-01-25 11:52:21,8579.23,Debit,Success,0
2784,1485,75,8,2,2024-06-05 07:08:29,1994.49,Debit,Success,0
2785,351,34,3,2,2025-08-16 00:09:56,1493.85,Debit,Success,0
2786,1464,148,4,5,2025-03-14 10:52:17,3324.59,Debit,Success,0
2787,1441,7,1,3,2025-04-22 14:37:20,3288.75,Debit,Success,0
2788,1116,84,11,5,2024-07-26 18:33:04,12674.15,Credit,Success,0
2789,133,15,1,3,2025-06-10 02:22:37,20017.44,Debit,Success,0
2790,344,52,5,4,2025-09-15 22:40:24,24941.81,Debit,Success,0
2791,319,46,4,1,2025-02-24 06:33:01,3583.62,Debit,Success,0
2792,1294,2,1,5,2025-11-28 03:11:07,1600.36,Debit,Success,0
2793,1162,47,5,5,2025-07-13 03:09:59,16071.45,Debit,Success,0
2794,55,63,7,4,2025-06-07 04:52:51,672.55,Debit,Success,0
2795,97,57,6,4,2025-09-02 01:55:07,3599.59,Debit,Success,0
2796,474,45,4,2,2024-05-27 12:35:38,1737.05,Debit,Success,0
2797,931,93,12,1,2025-11-08 09:38:57,2501.84,Debit,Success,0
2798,1063,95,6,2,2025-06-07 19:26:55,5979.95,Debit,Success,0
2799,208,108,11,2,2025-05-13 14:15:47,16877.35,Debit,Success,0
2800,1396,103,1,3,2024-12-03 10:40:02,17879.14,Debit,Success,0
2801,1384,7,1,2,2025-06-21 15:39:38,20904.84,Debit,Success,0
2802,215,92,12,1,2025-01-11 16:34:13,3182.5,Debit,Success,0
2803,465,146,6,3,2025-12-19 03:48:09,5134.82,Debit,Success,0
2804,1094,99,12,5,2024-11-28 20:48:25,839.01,Credit,Success,0
2805,110,128,2,2,2025-04-06 19:28:34,2010.54,Debit,Success,0
2806,540,150,4,4,2024-12-31 13:32:18,4893.47,Debit,Success,0
2807,876,47,5,3,2024-08-25 13:46:54,24580.58,Debit,Success,0
2808,1022,10,1,5,2024-11-22 15:13:48,26645.25,Debit,Success,0
2809,329,130,6,5,2025-01-09 14:45:58,5478.07,Debit,Success,0
2810,427,28,3,1,2025-06-05 12:35:49,539.61,Debit,Success,0
2811,336,148,4,2,2025-12-23 21:19:41,1519.88,Debit,Success,0
2812,1284,29,3,3,2025-01-16 02:35:22,1682.0,Debit,Success,0
2813,788,28,3,4,2025-04-22 06:19:18,2170.7,Debit,Success,0
2814,581,32,3,1,2025-10-09 18:22:34,2776.5,Debit,Success,0
2815,906,129,11,1,2025-09-16 03:27:04,7065.07,Debit,Success,0
2816,1131,4,1,1,2025-11-11 03:25:36,25998.45,Debit,Success,0
2817,792,105,4,1,2024-11-03 08:42:30,3673.55,Debit,Success,0
2818,264,150,4,5,2025-04-05 09:01:47,4146.64,Debit,Success,0
2819,59,50,5,2,2025-10-14 07:12:49,13202.77,Debit,Success,0
2820,1199,91,12,4,2024-01-31 18:46:41,7100.09,Debit,Success,0
2821,1229,37,3,4,2025-01-21 14:29:07,2971.35,Debit,Success,1
2822,493,116,3,3,2024-11-16 23:25:58,645.6,Debit,Success,0
2823,451,16,2,3,2024-05-11 04:43:44,4987.0,Debit,Success,0
2824,863,106,12,4,2025-03-24 13:35:14,3645.03,Debit,Success,0
2825,1302,130,6,3,2025-09-21 02:20:09,1801.25,Debit,Success,0
2826,718,111,5,1,2024-06-17 06:15:49,14171.3,Debit,Success,0
2827,772,116,3,1,2024-11-10 04:55:51,463.62,Debit,Success,0
2828,731,135,4,4,2024-08-11 02:36:37,4521.33,Debit,Success,0
2829,899,32,3,4,2025-10-16 05:31:43,2574.8,Debit,Success,0
2830,1122,84,11,3,2024-01-27 06:59:54,548.36,Debit,Success,0
2831,1400,94,11,3,2024-08-01 08:49:18,17562.59,Debit,Success,0
2832,616,34,3,4,2025-07-02 07:36:00,2301.83,Debit,Success,0
2833,1425,123,11,1,2024-10-09 12:46:47,7788.93,Debit,Success,0
2834,1427,15,1,5,2025-01-01 02:07:16,18590.54,Debit,Success,0
2835,17,39,3,3,2024-03-06 04:55:44,189.8,Debit,Success,0
2836,398,77,9,1,2025-03-21 13:06:32,180623.97,Credit,Success,0
2837,1098,76,8,4,2024-03-02 03:46:44,7730.72,Debit,Success,0
2838,888,68,7,4,2024-04-04 02:16:14,13604.09,Debit,Success,0
2839,935,130,6,1,2025-05-12 17:04:35,462.96,Debit,Success,0
2840,931,124,5,1,2024-11-04 04:21:48,12671.15,Debit,Success,0
2841,501,146,6,1,2025-03-14 18:42:12,2359.27,Debit,Success,0
2842,400,5,1,1,2025-02-17 01:03:11,7808.27,Debit,Success,0
2843,39,3,1,3,2025-12-08 10:58:44,36662.74,Debit,Success,0
2844,838,51,5,4,2024-10-23 04:01:25,1870.71,Debit,Success,0
2845,823,2,1,4,2025-08-02 04:01:06,35767.04,Debit,Success,0
2846,65,33,3,3,2024-05-18 04:17:02,811.51,Debit,Success,0
2847,1342,73,8,1,2024-02-18 11:24:08,1036.16,Debit,Success,0
2848,525,133,2,5,2024-03-18 03:48:13,2592.63,Debit,Success,0
2849,776,1,1,1,2024-06-27 11:11:33,31965.98,Debit,Success,0
2850,259,67,7,2,2025-02-25 21:18:21,7954.84,Debit,Success,0
2851,11,5,1,2,2025-09-16 14:27:50,10916.5,Debit,Success,0
2852,731,28,3,2,2024-02-25 23:51:37,1396.21,Debit,Success,0
2853,1127,109,5,3,2024-09-05 08:42:36,5978.53,Debit,Success,0
2854,786,40,3,4,2024-04-04 10:44:11,1207.14,Debit,Success,0
2855,505,55,6,5,2025-02-03 05:23:50,551.36,Debit,Success,0
2856,829,44,4,5,2025-04-29 11:14:15,3640.86,Debit,Success,0
2857,651,127,3,2,2024-10-04 12:27:46,1113.48,Debit,Success,0
2858,1181,40,3,5,2025-02-21 04:48:40,2681.45,Debit,Success,0
2859,1214,61,6,2,2025-12-25 12:31:59,1927.3,Debit,Success,0
2860,403,102,6,5,2025-10-22 22:59:26,5601.08,Debit,Success,0
2861,879,11,1,2,2025-02-24 17:21:32,26915.86,Credit,Success,0
2862,964,147,9,5,2025-07-05 04:18:36,166950.56,Credit,Success,0
2863,197,82,10,3,2025-07-13 21:04:26,86114.19,Debit,Success,0
2864,946,39,3,1,2025-06-11 20:12:44,233.3,Credit,Success,0
2865,341,145,4,1,2025-01-23 01:30:44,4743.43,Debit,Success,0
2866,287,109,5,4,2025-07-21 22:01:35,22171.93,Debit,Success,0
2867,1213,140,9,3,2024-10-19 12:50:12,200089.36,Credit,Success,0
2868,1185,93,12,2,2025-10-19 08:53:09,3947.14,Debit,Success,0
2869,285,45,4,5,2024-07-14 19:06:29,4372.59,Debit,Success,0
2870,1362,95,6,1,2025-02-08 18:16:32,5962.16,Debit,Success,0
2871,943,10,1,1,2025-01-27 22:18:36,25006.66,Debit,Success,0
2872,452,118,2,5,2025-07-17 07:13:21,1065.31,Debit,Success,0
2873,1472,85,11,2,2025-08-07 00:07:25,11569.89,Debit,Success,0
2874,558,35,3,3,2024-03-24 06:14:14,764.02,Debit,Success,0
2875,206,56,6,3,2024-07-29 21:17:34,464.42,Debit,Success,0
2876,1011,60,6,5,2024-03-04 02:55:27,1455.76,Debit,Success,0
2877,1185,35,3,5,2024-04-16 12:00:18,2039.31,Debit,Success,0
2878,80,26,2,2,2025-11-02 05:57:58,4331.17,Debit,Success,0
2879,68,13,1,1,2024-05-01 12:58:34,35108.76,Debit,Success,0
2880,675,97,11,3,2024-07-24 08:32:57,11293.59,Debit,Pending,0
2881,1425,86,11,4,2024-07-21 02:27:03,11526.75,Debit,Success,0
2882,1114,56,6,4,2025-08-28 03:13:58,540.81,Debit,Success,0
2883,277,34,3,1,2024-03-29 15:07:13,1811.46,Debit,Success,0
2884,1371,104,7,1,2024-05-18 09:57:29,4458.51,Debit,Success,0
2885,1093,148,4,4,2024-10-23 02:07:08,4329.88,Debit,Success,0
2886,1245,107,11,2,2025-12-14 02:49:59,19410.18,Debit,Success,0
2887,147,144,9,2,2024-10-28 13:12:38,147444.78,Credit,Failed,0
2888,228,111,5,4,2025-10-14 15:19:39,4365.74,Debit,Success,0
2889,99,124,5,1,2024-06-04 03:22:18,21531.61,Debit,Success,0
2890,1356,129,11,2,2025-02-24 19:42:27,8076.45,Debit,Success,0
2891,1344,19,2,4,2024-06-20 10:11:48,5968.83,Debit,Success,0
2892,134,117,11,4,2024-10-16 15:46:51,11883.11,Debit,Success,0
